genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
(ABAT + ADSL + ADSS + AGXT2 + ALDH4A1 + ALDH5A1 + ASL + ASNS + ASRGL1 + ASS1 + CAD + CPS1 + DDO + FOLH1 + GAD1 + GAD2 + GLUL + GOT2)	SKCM	0.757120842889456	2.46662970889645e-12	11.6078960420195	Overexpression	****	7.6e-05	4.11918640771921	Mutation	Tumor mutational burden	0.541	NS	0.356	NS			0.172	NS
(ABAT + ADSL + ADSS + AGXT2 + ALDH5A1 + ASNS + CPS1 + FOLH1 + GFPT1 + GLUD2 + GPT + GPT2 + NAT8L + RIMKLA + RIMKLB)	PAAD	0.999814084344044	7.56488728885957e-08	7.12119753825428	Overexpression	****	1.4e-24	23.8538719643218	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
(ABAT + ADSL + ADSS + ALDH4A1 + ASRGL1 + IL4I1 + NAT8L)	PRAD	0.439553930064714	2.72837751749747e-23	22.5640955378196	Overexpression	****	6.2e-18	17.2076083105017	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
(ABAT + ADSL + ADSS + ALDH4A1 + ASRGL1 + IL4I1 + NAT8L)	PRAD	0.14379676123299	0.00057076308484612	3.24354412344469	Overexpression	****	6.2e-18	17.2076083105017	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
(ABAT + ADSL + ADSS + ALDH4A1 + ASRGL1 + IL4I1 + NAT8L)	PRAD	0.99011586199549	0	Inf	Overexpression	****	6.2e-18	17.2076083105017	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
(ABAT + ADSS + ADSSL1 + AGXT2 + ALDH4A1 + ASL + ASNS + ASPA + DDO + FOLH1 + GFPT2 + GLUD2 + GLUL + GOT1L1 + GOT2 + GPT + GPT2 + IL4I1 + RIMKLA + RIMKLB)	UCEC	0.928544162198074	6.21017930889827e-57	56.2068958600906	Underexpression	****	3.9e-09	8.4089353929735	Mutation	Tumor mutational burden	0.0537	NS	0.0995	NS	0.251	NS	0.0208	Protective
(ABAT + ADSS + AGXT + AGXT2 + CAD + CPS1 + DDO + GAD2 + GLUD2 + GLUL)	LUAD	0.56055993591	1.68649344262546e-41	40.7730153430826	Underexpression	****	1.5e-13	12.8239087409443	Mutation	Tumor mutational burden	0.985	NS	0.304	NS	0.248	NS	0.85	NS
(ABAT + ADSSL1 + ALDH4A1 + ALDH5A1 + CAD + CPS1 + GAD1 + GAD2 + GFPT1 + GFPT2 + GLUD2)	GBM	0.971788567663221	1.17673949750775e-92	91.9293196691164	Unchanged	ns	0.99	0.00436480540245009	Mutation	Tumor mutational burden	0.686	NS	0.674	NS			0.452	NS
(ABAT + AGXT2 + ASS1 + CPS1 + FOLH1 + GFPT2 + GLUD2 + GLUL + GOT2)	HNSC	0.653929014030581	6.35892541737609e-60	59.1966162687437	Unchanged	ns	0.19	0.721246399047171	Mutation	Tumor mutational burden	0.431	NS	0.427	NS	0.458	NS	0.19	NS
(ABAT + ALDH1B1 + ALDH3A1 + ALDH3B2 + AOC2 + CNDP1 + EHHADH)	HNSC	0.60626348189498	2.42487390187599e-49	48.615310840626	Unchanged	ns	0.097	1.01322826573376	Mutation	Tumor mutational burden	0.81	NS	0.734	NS	0.326	NS	0.741	NS
(ABAT + ALDH1B1 + ALDH3B2 + ALDH7A1 + AOC2 + AOC3 + CNDP1 + CSAD + DPYD + DPYS + GAD1 + GAD2 + GADL1 + MLYCD + UPB1)	SKCM	0.755863326227848	1.64085107873807e-32	31.7849308330951	Underexpression	****	3.5e-14	13.4559319556497	Mutation	Tumor mutational burden	0.921	NS	0.905	NS			0.438	NS
(ABAT + ALDH2 + AOC2 + AOC3 + DPYD + DPYS + EHHADH + GAD1 + SMOX)	COAD	0.809541978676288	7.90631733194045e-59	58.1020257585808	Underexpression	****	9.1e-12	11.0409586076789	Mutation	Tumor mutational burden	0.893	NS	0.371	NS	0.227	NS	0.126	NS
(ABAT + ALDH6A1 + AOC3 + CNDP2 + CSAD + GADL1 + HIBCH)	PRAD	0.430234282051141	3.17366008132254e-85	84.4984395907228	Unchanged	ns	0.83	0.0809219076239261	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.998	NS	0.0101	Risky
(ABAT + ALDH6A1 + AOC3 + CNDP2 + CSAD + GADL1 + HIBCH)	PRAD	0.970533567158821	0.00256926543008625	2.59019102657558	Unchanged	ns	0.83	0.0809219076239261	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.998	NS	0.0101	Risky
(ABAT + ALDH6A1 + AOC3 + CNDP2 + CSAD + HIBCH)	PRAD	0.14379676123299	0.0361890456762246	1.44142286930999	Unchanged	ns	0.36	0.443697499232713	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
(ABAT + ALDH6A1 + BCAT1 + HIBCH + IL4I1)	PRAD	0.439553930064714	2.46853203964057e-23	22.6075612316007	Overexpression	****	1.1e-16	15.9586073148418	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
(ABAT + ALDH6A1 + BCAT1 + HIBCH + IL4I1)	PRAD	0.14379676123299	0.00239071266644371	2.62147261747544	Overexpression	****	1.1e-16	15.9586073148418	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
(ABAT + ALDH6A1 + BCAT1 + HIBCH + IL4I1)	PRAD	0.99011586199549	2.35110087886811e-84	83.6287287361682	Overexpression	****	1.1e-16	15.9586073148418	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
(ABAT + AOC2 + DPYD + DPYS + EHHADH + GAD2)	LUAD	0.451329437805895	2.3332506539805e-25	24.6320386037724	Underexpression	****	2.7e-68	67.568636235841	Mutation	Tumor mutational burden	0.339	NS	0.505	NS	0.568	NS	0.547	NS
(ABAT + BCKDHB + HADHB + OXCT1)	READ	0.453524520504019	1.27655016719134e-127	126.89396211317	Unchanged	ns	0.29	0.537602002101044	Mutation	Tumor mutational burden	0.998	NS	0.999	NS			0.998	NS
(ABAT + CNDP1 + GAD1)	READ	0.445880565082478	0.000322989246620015	3.49081193652751	Overexpression	***	0.00023	3.63827216398241	Mutation	Tumor mutational burden	0.998	NS	0.999	NS			0.998	NS
(ABAT + GAD1 + GFPT2 + GLUL)	READ	0.429361769457429	0.000569367231153033	3.24460753146187	Unchanged	ns	0.31	0.508638306165727	Mutation	Tumor mutational burden	0.998	NS	0.999	NS			0.998	NS
(ABAT + GAD1 + L2HGDH + OXCT1)	READ	0.453524520504019	1.42195316948359e-141	140.847114706398	Overexpression	****	6.6e-23	22.1804560644581	Mutation	Tumor mutational burden	0.998	NS	0.999	NS			0.998	NS
(ABHD16A + AGK + AGPAT2 + AGPAT4 + AGPAT5 + AKR1A1 + AKR1B15 + ALDH2 + ALDH7A1 + ALDH9A1 + DGAT1 + DGKB + DGKD + DGKE + DGKG + GK + GK2 + GLA + GPAM + LCLAT1 + LIPC + LIPF + LPIN2 + LPL + MOGAT2 + PNLIP + PNLIPRP1 + PNLIPRP2 + PNLIPRP3 + PNPLA2 + PPAPDC1A + PPAPDC1B)	STAD	0.864774446409644	7.1091945571346e-51	50.1481796002838	Underexpression	****	1.4e-13	12.8538719643218	Mutation	Tumor mutational burden	0.118	NS	0.196	NS	0.171	NS	0.0177	Protective
(ABHD16A + AGPAT2 + AGPAT4 + AGPAT5 + AGPAT9 + AKR1B1 + AKR1B15 + ALDH1B1 + CEL + DGKB + DGKD + DGKG + GK + LPIN2 + LPIN3 + LPL + MGLL + MOGAT1 + PNPLA3)	BRCA	0.79575720197151	1.60701953563336e-169	168.793978843731	Underexpression	****	3e-112	111.52287874528	Mutation	Tumor mutational burden	0.368	NS	0.806	NS	0.26	NS	0.358	NS
(ABHD16A + AGPAT2 + AGPAT4 + AGPAT6 + AGPAT9 + AKR1B1 + AKR1B10 + ALDH2 + CEL + DGAT1 + DGKA + DGKB + DGKD + DGKE + DGKG + DGKI + DGKZ + GK2 + LCLAT1 + LIPC + LPIN2 + LPIN3 + MOGAT1)	COAD	0.84858917192685	1.35599080497232e-08	7.86774325542716	Underexpression	****	3.9e-29	28.4089353929735	Mutation	Tumor mutational burden	0.633	NS	0.874	NS	0.517	NS	0.268	NS
(ABHD16A + AGPAT4 + AGPAT5 + AGPAT9 + AKR1A1 + AKR1B1 + AKR1B10 + AKR1B15 + ALDH1B1 + ALDH2 + ALDH7A1 + CEL + DGAT1 + DGAT2 + DGKB + DGKE + DGKK + DGKQ + GK2 + GLYCTK + LCLAT1 + LIPG + LPIN2 + LPIN3 + LPL + MGLL + MOGAT2 + MOGAT3 + PNLIP + PNLIPRP1 + PNLIPRP2 + PNPLA2 + PNPLA3 + PPAP2A)	UCEC	0.941787109286017	2.6461854550618e-109	108.57737972202	Underexpression	****	4.5e-09	8.34678748622466	Mutation	Tumor mutational burden	0.0993	NS	0.171	NS	0.274	NS	0.0436	Protective
(ABHD16A + AGPAT4 + AGPAT9 + AKR1A1 + AKR1B10 + AKR1B15 + ALDH1B1 + ALDH7A1 + CEL + DGAT2 + DGKA + DGKB + DGKD + DGKE + DGKG + DGKH + DGKI + DGKZ + GK2 + GPAM + GPAT2 + LCLAT1 + LIPC + LIPF + LIPG + LPIN3 + MOGAT1 + MOGAT2 + MOGAT3 + PNLIPRP1 + PNLIPRP3 + PPAP2B + PPAPDC1A)	SKCM	0.866095542905022	1.23526625835642e-216	215.908239421294	Underexpression	****	1.5e-173	172.823908740944	Mutation	Tumor mutational burden	0.891	NS	0.429	NS			0.349	NS
(ABHD16A + AGPAT4 + AGPAT9 + ALDH9A1 + CEL + DGAT2 + DGKD + DGKE + DGKG + DGKZ + GK + GLYCTK + GPAM + GPAT2 + LIPC + LIPG + LPIN2 + MOGAT1 + PNLIP + PNLIPRP1 + PNLIPRP3 + PPAP2A + PPAPDC1A)	GBM	0.989553858531171	0.000521704837368351	3.28257513637971	Underexpression	*	0.018	1.74472749489669	Mutation	Tumor mutational burden	0.297	NS	0.234	NS			0.125	NS
(ABHD16A + AGPAT4 + AKR1B1 + AKR1B15 + DGAT1 + DGKA + DGKD + DGKG + DGKZ + GPAM + GPAT2 + LCLAT1 + LIPF + LIPG + LPIN2 + MOGAT2 + MOGAT3 + PNLIPRP3 + PPAP2B)	PAAD	0.999814084344044	3.1812325049866e-05	4.49740458869124	Overexpression	****	2.3e-48	47.6382721639824	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
(ABHD16A + AGPAT4 + AKR1B15 + CEL + DGKB + DGKH + DGKI + LIPC + LIPF + LIPG + LPIN3 + MOGAT1 + MOGAT3 + PNLIPRP2 + PPAPDC1A)	LUAD	0.628860106650345	0.00504057194053386	2.29752018249789	Underexpression	****	5.1e-26	25.2924298239021	Mutation	Tumor mutational burden	0.0831	NS	0.229	NS	0.318	NS	0.236	NS
(ABHD16A + AGPAT6 + ALDH1B1 + DGKB + DGKZ + LIPG + PPAP2B)	PRAD	0.686259487658417	0.00117309257622933	2.93066771358006	Underexpression	****	1e-21	21	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.997	NS	0.919	NS
(ABHD16A + AGPAT6 + ALDH1B1 + DGKD + DGKE + DGKG + DGKH + DGKI + DGKQ + GPAM + LPIN3 + PNLIPRP2)	HNSC	0.717365204340901	1.60936715467569e-77	76.7933448663672	Overexpression	****	8.5e-12	11.0705810742857	Mutation	Tumor mutational burden	0.0541	NS	0.0506	NS	0.53	NS	0.105	NS
(ABHD16A + ALDH1B1 + DGKZ + LIPG)	PRAD	0.86769319346125	1.47118492807825e-148	147.832332732986	Underexpression	****	1.5e-16	15.8239087409443	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.997	NS	0.335	NS
(ABHD16A + ALDH1B1 + PPAP2C)	LUSC	0.427104122689387	5.52039321280149e-12	11.2580299867513	Overexpression	****	4.4e-100	99.3565473235138	Mutation	Microsatellite instability	0.221	NS	0.356	NS	0.996	NS	0.246	NS
(ACAA1 + ACADL + ACADS + ACAT1 + ACOX3 + ACSBG1 + ACSBG2 + ACSL5 + ADH1A + ADH1B + ADH4 + ADH5 + ADH6 + ADH7 + CPT1A + CPT1B + CPT2 + ECI2 + GCDH + HADHA + HADHB)	PAAD	0.999814084344044	0.0248471099966966	1.6047241174126	Overexpression	****	9e-17	16.0457574905607	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
(ACAA1 + ACADM + ACADS + ACSBG1 + ACSBG2 + ACSL5 + ADH1A + ADH1B + ADH6 + ALDH9A1 + CPT1A + ECHS1 + EHHADH)	GBM	0.987261449122964	0.00022919212711977	3.63980030471147	Overexpression	****	9e-11	10.0457574905607	Mutation	Tumor mutational burden	0.715	NS	0.763	NS			0.514	NS
(ACAA1 + ACAT1 + ACSBG1 + ADH1A + ALDH1B1 + ECI2 + EHHADH + HADH + HADHA + HADHB)	BRCA	0.727984107188225	9.50233727255221e-128	127.022169558951	Underexpression	****	1.8e-95	94.7447274948967	Mutation	Tumor mutational burden	0.915	NS	0.695	NS	0.651	NS	0.963	NS
(ACAA1 + ACAT1 + ACSF3 + ALDH1B1 + AOX1 + AUH + EHHADH + HADH + HADHA + HADHB + HIBADH + HIBCH + HMGCS1 + HMGCS2 + MCCC2 + MUT + OXCT1 + OXCT2)	BRCA	0.730641006298547	3.68628656206591e-129	128.433410906912	Underexpression	****	2.3e-25	24.6382721639824	Mutation	Tumor mutational burden	0.756	NS	0.984	NS	0.259	NS	0.533	NS
(ACAA1 + ACOT4 + ACOT7 + ELOVL3 + HSD17B12)	BRCA	0.766885054281139	4.17718367715263e-150	149.379116427723	Overexpression	****	1e-05	5	Mutation	Tumor mutational burden	0.847	NS	0.548	NS	0.996	NS	0.98	NS
(ACAA1 + ACOT4 + BAAT + ELOVL2 + ELOVL7)	GBM	0.976197709245469	4.47521203211433e-98	97.3491863833211	Underexpression	****	2.6e-11	10.5850266520292	Mutation	Tumor mutational burden	0.994	NS	0.994	NS			0.995	NS
(ACAA1 + ACOT7 + ACOX3 + BAAT + ELOVL3 + ELOVL6 + HSD17B4 + TECR)	PAAD	0.992141844513098	2.77824273372189e-151	150.556229812842	Overexpression	****	4.7e-53	52.3279021420643	Mutation	Tumor mutational burden	0.657	NS	0.519	NS	0.23	NS	0.708	NS
(ACAA1 + ACOX3 + HRASLS2 + PLA2G3 + PLA2G4C + PLA2G4E)	PAAD	0.999814084344044	5.1979940085028e-07	6.28416422542671	Overexpression	****	6.5e-48	47.1870866433571	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
(ACAA1 + HRASLS2 + `JMJD7-PLA2G4B` + PLA2G4D + PLA2G5 + PLB1)	BRCA	0.750276590778258	4.59752638213793e-140	139.337475769956	Underexpression	***	0.00023	3.63827216398241	Mutation	Tumor mutational burden	0.834	NS	0.851	NS	0.995	NS	0.822	NS
(ACAA1 + PLA2G12A + PLA2G2F + PLA2G3 + PLA2G4B + PLB1)	GBM	0.956741014668336	2.28146183689278e-79	78.6417867914828	Underexpression	***	0.00051	3.29242982390206	Mutation	Tumor mutational burden	0.947	NS	0.989	NS			0.617	NS
(ACACA + ACACB + ACADS + ACOX1 + ACSS3 + LDHA + MLYCD + PCCA + SUCLA2 + SUCLG2)	CESC	0.602066107220907	8.74545114075272e-15	14.0582177821961	Underexpression	****	7.5e-07	6.1249387366083	Mutation	Tumor mutational burden	0.678	NS	0.584	NS	0.911	NS	0.696	NS
(ACACA + ACACB + ACAT1 + ACOT12 + ALDH1B1 + ALDH2 + LDHA + MDH1 + ME1 + ME2 + PC + PKLR)	CESC	0.685791334695932	9.88034664147097e-21	20.0052278183843	Unchanged	ns	0.1	1	Mutation	Tumor mutational burden	0.877	NS	0.902	NS	0.61	NS	0.553	NS
(ACACA + ACACB + ACAT1 + ADH1A + ADH1B + ADH4 + ADH5 + ADH6 + ADH7 + GLO1 + LDHB + ME1 + PCK1 + PCK2 + PKLR)	PAAD	0.999814084344044	0.000198844611491886	3.70148617350399	Overexpression	****	1.1e-26	25.9586073148418	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
(ACACA + ACACB + ACOT12 + ACSS1 + ADH1C + ADH7 + ALDH1B1 + ALDH2 + ALDH9A1 + GLO1 + LDHA + LDHAL6A + LDHB + LDHD + MDH1 + MDH2 + ME1 + PC + PCK2 + PDHA2)	CESC	0.619721625812211	2.3396450010127e-07	6.6308500339562	Underexpression	*	0.033	1.48148606012211	Mutation	Microsatellite instability	0.939	NS	0.854	NS	0.671	NS	0.68	NS
(ACACA + ACACB + ACOT12 + ADH1A + ADH1B + ADH4 + ADH6 + ADH7 + AKR1A1 + ALDH1B1 + ALDH7A1 + LDHA + LDHAL6B + LDHC + MDH1 + ME1 + ME2 + ME3 + PCK1 + PDHA2 + PKLR)	SKCM	0.792592530752335	2.47324006074099e-171	170.606733727555	Underexpression	****	2.7e-165	164.568636235841	Mutation	Tumor mutational burden	0.875	NS	0.576	NS			0.68	NS
(ACACA + ACACB + ACOX1 + BCKDHB + ECHDC1 + EHHADH + MCEE)	LUSC	0.440829493802736	6.37660915912673e-13	12.1954102013656	Underexpression	***	0.00013	3.88605664769316	Mutation	Tumor mutational burden	0.15	NS	0.961	NS	0.98	NS	0.919	NS
(ACACA + ACACB + ACSBG1 + ACSBG2 + ACSF3 + ACSL5 + FASN + MCAT)	PAAD	0.992674083731282	1.01952815501212e-07	6.99160077636199	Overexpression	****	2.3e-41	40.6382721639824	Mutation	Tumor mutational burden	0.791	NS	0.65	NS	0.19	NS	0.744	NS
(ACACA + ACACB + ACSBG1 + ACSBG2 + ACSL5 + ACSL6 + CBR4 + FASN + OLAH + OXSM)	SKCM	0.733259516191431	2.33277729635595e-148	147.632126720092	Underexpression	****	1.2e-51	50.9208187539524	Mutation	Tumor mutational burden	0.673	NS	0.45	NS			0.756	NS
(ACACA + ACACB + ACSBG1 + ACSF3 + FASN + MCAT + MECR)	CESC	0.594192211092034	2.30527152279692e-27	26.6372779145661	Underexpression	**	0.0092	2.03621217265444	Mutation	Microsatellite instability	0.564	NS	0.799	NS	0.853	NS	0.483	NS
(ACACA + ACACB + ACSBG2 + ACSF3 + CBR4 + FASN + MECR + OXSM)	CESC	0.731732864440973	5.72144092618356e-25	24.2424945817869	Unchanged	ns	0.15	0.823908740944319	Mutation	Tumor mutational burden	0.919	NS	0.65	NS	0.81	NS	0.881	NS
(ACACA + ACACB + ACSS1 + ACSS3 + LDHA + LDHAL6A + LDHB + MLYCD + MUT + SUCLA2 + SUCLG1)	CESC	0.595018109601298	1.76702983078819e-27	26.7527561187234	Underexpression	****	8.8e-07	6.05551732784983	Mutation	Microsatellite instability	0.766	NS	0.736	NS	0.855	NS	0.601	NS
(ACACA + ACACB + ADH1A + GLO1 + MDH1 + PCK1 + PDHA2)	LUSC	0.471268677411529	1.38291559361006e-25	24.8592043262884	Underexpression	****	5e-89	88.301029995664	Mutation	Tumor mutational burden	0.0352	Protective	0.105	NS	0.549	NS	0.151	NS
(ACACA + ACACB)	LUSC	0.276416644949674	1.63128633041631e-06	5.7874698030273	Underexpression	****	7e-89	88.1549019599858	Mutation	Tumor mutational burden	0.326	NS	0.526	NS	0.985	NS	0.841	NS
(ACACA + ACAT1 + ACAT2 + ACOT12 + ACSS1 + ACYP2 + ADH1C + ADH4 + ADH6 + ADH7 + AKR1A1 + ALDH2 + ALDH7A1 + ALDH9A1 + HAGH + LDHA + LDHAL6B + LDHB + LDHD + ME1 + ME3 + PC + PCK1 + PDHA2 + PKLR)	STAD	0.852677294631218	1.10548281298019e-40	39.9564480050399	Unchanged	ns	0.38	0.42021640338319	Mutation	Tumor mutational burden	0.11	NS	0.161	NS	0.157	NS	0.0222	Protective
(ACACA + ACAT1 + ACSS1 + ADH1A + ALDH1B1 + GLO1 + GRHPR + HAGH + LDHB + LDHC + ME1 + PCK2)	BRCA	0.669165960337869	1.34835443210433e-100	99.8701959329681	Underexpression	****	5e-23	22.301029995664	Mutation	Tumor mutational burden	0.419	NS	0.851	NS	0.639	NS	0.982	NS
(ACACA + ACAT2 + ACSS1 + ADH1C + ALDH2 + GLO1 + LDHAL6B + LDHD + ME1 + ME3 + PC + PCK1)	STAD	0.619300220794178	1.36211438874894e-05	4.86578641935684	Unchanged	ns	0.082	1.08618614761628	Mutation	Microsatellite instability	0.0813	NS	0.147	NS	0.134	NS	0.0184	Protective
(ACACA + ACAT2 + ADH1C + ALDH2 + LDHC + ME3 + PDHA2)	BLCA	0.513026350484776	4.49557785487323e-27	26.3472144767777	Underexpression	****	7e-06	5.15490195998574	Mutation	Tumor mutational burden	0.112	NS	0.12	NS	0.127	NS	0.0712	NS
(ACACA + ACOT12 + ADH1A + ADH1B + ADH6 + ALDH9A1 + LDHA + LDHAL6A + LDHC + LDHD + ME1 + ME2 + ME3 + PCK1 + PDHA2 + PKLR)	GBM	0.977951786653736	1.29046566298627e-46	45.889253546776	Underexpression	****	2.7e-06	5.56863623584101	Mutation	Tumor mutational burden	0.567	NS	0.517	NS			0.354	NS
(ACACA + ACOX1 + ACOX3 + ACSS1 + BCKDHB + LDHAL6B + MCEE)	STAD	0.556143100623054	0.00416568026346391	2.38031406735568	Overexpression	****	6.3e-13	12.2006594505464	Mutation	Microsatellite instability	0.253	NS	0.2	NS	0.168	NS	0.0209	Protective
(ACACA + ACOX1 + ACOX3 + DBT + ECHS1 + EHHADH + HIBCH + LDHB + MLYCD + MUT + PCCB + SUCLG2)	LGG	0.684047895800371	0.000492539082480488	3.30755930296903	Overexpression	****	9.79999999999999e-225	224.008773924308	Mutation	Microsatellite instability	0.288	NS	0.323	NS			0.518	NS
(ACACA + ACOX1 + ACOX3 + ECHS1 + EHHADH + HIBCH + LDHB + MLYCD + MUT + PCCB + SUCLG2)	LGG	0.957335623858586	2.82441118578781e-270	269.549072077196	Overexpression	****	4.8e-228	227.318758762624	Mutation	Tumor mutational burden	0.282	NS	0.314	NS			0.533	NS
(ACACA + ACOX1 + ACSS1 + ALDH6A1 + ECHS1 + HADHA + LDHA + LDHAL6B + LDHB + MCEE + MUT)	STAD	0.731165105190513	7.33383453619237e-68	67.1346688926887	Overexpression	****	2.1e-14	13.6777807052661	Mutation	Tumor mutational burden	0.307	NS	0.425	NS	0.199	NS	0.0876	NS
(ACACA + ACOX1 + BCKDHB + LDHC + MUT + PCCA + SUCLA2)	BLCA	0.537736794845384	3.08668305296126e-30	29.5105079624896	Unchanged	ns	0.082	1.08618614761628	Mutation	Tumor mutational burden	0.0658	NS	0.197	NS	0.251	NS	0.131	NS
(ACACA + ACOX3 + ACSS3 + ALDH6A1 + EHHADH + HADHA + HIBCH + LDHAL6A + LDHC + MLYCD + MUT + PCCA + PCCB + SUCLA2)	READ	0.973483337255113	4.85392797519962e-91	90.3139066722162	Unchanged	ns	0.48	0.318758762624413	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.998	NS	0.998	NS
(ACACA + ACSBG1 + ACSBG2 + ACSL5 + FASN + HSD17B8 + MECR + OXSM)	GBM	0.966533898852704	3.79032134201848e-07	6.42132396914816	Overexpression	****	7.3e-11	10.1366771398795	Mutation	Tumor mutational burden	0.173	NS	0.195	NS			0.376	NS
(ACACA + ACSBG1 + ACSBG2 + ACSL5 + FASN + MCAT + MECR)	STAD	0.665521112271107	4.124859843909e-21	20.3845908034901	Overexpression	****	1.4e-22	21.8538719643218	Mutation	Tumor mutational burden	0.0687	NS	0.167	NS	0.271	NS	0.0614	NS
(ACACA + ACSBG1 + ACSF3 + FASN)	BRCA	0.327806064676236	1.34293857410385e-19	18.8719438514697	Underexpression	****	9.6e-13	12.0177287669604	Mutation	Tumor mutational burden	0.567	NS	0.362	NS	0.844	NS	0.586	NS
(ACACA + ACSBG1 + CBR4 + MECR + OXSM)	LGG	0.553293456772448	2.67503678008048e-40	39.5726702423246	Overexpression	****	6e-139	138.221848749616	Mutation	Microsatellite instability	0.224	NS	0.248	NS			0.232	NS
(ACACA + ACSBG1 + CBR4 + MECR + OXSM)	LGG	0.823951077628048	5.35711691330648e-124	123.271068875514	Overexpression	****	6e-139	138.221848749616	Mutation	Tumor mutational burden	0.224	NS	0.248	NS			0.232	NS
(ACACA + ACSBG2 + ACSF3 + ACSL6 + FASN + MCAT + MECR)	READ	0.908188366553307	2.83047930299641e-95	94.5481400164117	Overexpression	****	1.3e-20	19.8860566476932	Mutation	Tumor mutational burden	0.561	NS	0.999	NS	0.743	NS	0.577	NS
(ACACA + ACSBG2 + ACSL5 + FASN + MECR)	BLCA	0.297669552371555	1.63295009831178e-08	7.78702708676301	Overexpression	*	0.01	2	Mutation	Tumor mutational burden	0.0699	NS	0.0986	NS	0.355	NS	0.181	NS
(ACACA + ACSL5 + FASN)	PRAD	0.353829328155004	0.00437885432462635	2.35863950264146	Overexpression	****	2.7e-38	37.568636235841	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.619	NS	0.000114	Risky
(ACACA + ACSL5 + FASN)	PRAD	0.79390898156445	3.93243913266676e-05	4.40533799077754	Overexpression	****	2.7e-38	37.568636235841	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.619	NS	0.000114	Risky
(ACACA + ACSL5)	PRAD	0.227785241095614	9.87121723649227e-06	5.00562929044113	Overexpression	****	3e-19	18.5228787452803	Mutation	Stemness	0.999	NS	0.999	NS	0.4	NS	0.000639	Risky
(ACACA + ACSS1 + ECHDC1 + EHHADH + HADHA + HIBCH + LDHB + LDHC + MUT)	BRCA	0.641981560397644	4.36838056171183e-90	89.3596795340735	Underexpression	****	2.7e-06	5.56863623584101	Mutation	Tumor mutational burden	0.494	NS	0.745	NS	0.337	NS	0.909	NS
(ACACA + ADH1A + HAGH + LDHB + MDH1 + ME2 + PC + PKLR)	PRAD	0.18268569432761	0.00132768001655469	2.87690658143595	Underexpression	****	2.4e-16	15.6197887582884	Mutation	Stemness	0.998	NS	0.999	NS	0.989	NS	0.00467	Risky
(ACACA + ADH1A + HAGH + LDHB + MDH1 + ME2 + PC + PKLR)	PRAD	0.960516898340994	1.93022005260317e-104	103.714393176907	Underexpression	****	2.4e-16	15.6197887582884	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.989	NS	0.00467	Risky
(ACACA + ADH1A + HAGH + LDHB + MDH1 + ME2 + PC + PKLR)	PRAD	0.425403179004198	1.47220398544989e-15	14.8320320109105	Underexpression	****	2.4e-16	15.6197887582884	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.989	NS	0.00467	Risky
(ACACA + ADH1C + ADH5 + AKR1A1 + ALDH9A1 + LDHAL6A + LDHC + ME1 + ME2 + PCK1 + PDHA2)	READ	0.971450946347293	2.27311116283879e-50	49.6433793252838	Underexpression	*	0.02	1.69897000433602	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.999	NS	0.998	NS
(ACACA + ADH5 + ADH6 + ADH7 + AKR1A1 + ALDH1B1 + ALDH7A1 + LDHB + ME1 + ME3 + PCK1 + PDHA2)	LGG	0.643412267341223	9.87709407834643e-08	7.00537080959961	Overexpression	****	5.6e-81	80.2518119729938	Mutation	Microsatellite instability	0.268	NS	0.283	NS			0.56	NS
