genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
(`CDKN2B-AS1` + `RP4-694A7.2` + SNHG7)	HNSC	0.341649586501488	0.00561137848310979	2.25093043748394	Overexpression	****	5.3e-17	16.2757241303992	Gene expression	Stemness	0.927	NS	0.571	NS	0.916	NS	0.696	NS
(`CDKN2B-AS1` + `SOX2-OT`)	READ	-0.462138871107817	4.75228228826897e-14	13.3230977699216	Underexpression	****	2.1e-28	27.6777807052661	Gene expression	Stemness	0.161	NS	0.055	NS	0.741	NS	0.569	NS
(`CDKN2B-AS1` + DANCR)	THYM	0.365171398637131	0.0180525443091795	1.74346158037517	Overexpression	****	1e-52	52	Gene expression	Stemness	0.455	NS	0.711	NS			0.841	NS
(`CDKN2B-AS1` + LINC01133)	KIRP	-0.223086753360497	0.037228097638518	1.42912915572904	Overexpression	****	1.2e-12	11.9208187539524	Gene expression	Stemness	0.191	NS	0.911	NS	0.503	NS	0.968	NS
(`CDKN2B-AS1` + LINC01133)	TGCT	-0.708396441431416	5.60957324644102e-08	7.2510701768482	Underexpression	****	4.4e-29	28.3565473235138	Gene expression	Stemness	0.806	NS	0.74	NS	0.74	NS	0.71	NS
(`CDKN2B-AS1` + SNHG15)	HNSC	0.270301571078263	6.17380108390762e-18	17.2094473673309	Overexpression	****	9.4e-15	14.0268721464003	Gene expression	Stemness	0.713	NS	0.544	NS	0.298	NS	0.713	NS
(`CDKN2B-AS1` + ZNF800)	KIRP	-0.263398855421806	0.00540401689934818	2.26728330152969	Overexpression	****	3e-15	14.5228787452803	Gene expression	Stemness	0.937	NS	0.548	NS	0.37	NS	0.4	NS
(`CRYM-AS1` + `FOXC2-AS1` + GAS5 + IL7R + NKILA + SNHG20 + `SOX21-AS1` + `ZEB2-AS1`)	KIRC	-0.535158726096376	1.51122445293783e-18	17.8206710277635	Overexpression	****	2e-35	34.698970004336	Gene expression	Stemness	0.959	NS	0.539	NS	0.398	NS	0.814	NS
(`CRYM-AS1` + FENDRR + `HOXA-AS3` + LINC01133 + `MRPL23-AS1` + `SOX21-AS1`)	BRCA	-0.397395342123805	1.34366059474799e-44	43.8717104191119	Underexpression	****	1.3e-99	98.8860566476932	Gene expression	Stemness	0.384	NS	0.284	NS	0.932	NS	0.514	NS
(`CTB-193M12.5` + `FOXD2-AS1` + `HAS2-AS1` + HOTTIP + LINC00460 + NBAT1 + NKILA)	SKCM	-0.3695741783664	2.14916105552504e-07	6.66773103778686	Overexpression	****	7.2e-86	85.1426675035687	Gene expression	Stemness	0.512	NS	0.479	NS			0.883	NS
(`CTB-193M12.5` + `FOXD2-AS1` + HOTAIRM1 + `HOXA-AS2`)	LGG	-0.478718659709288	1.15434598334913e-29	28.9376640038846	Overexpression	****	2.4e-74	73.6197887582884	Gene expression	Stemness	4.72e-20	Risky	2.72e-19	Risky	0.114	NS	4.4e-19	Risky
(`CTB-193M12.5` + DANCR + DLEU2 + UCA1)	COAD	0.581115635630926	1.62854840447659e-14	13.7881993286038	Overexpression	****	5.5e-98	97.2596373105058	Gene expression	Stemness	0.354	NS	0.547	NS	0.242	NS	0.223	NS
(`CTB-193M12.5` + DANCR + LINC01232 + SNHG12 + SNHG20)	KICH	-0.587627126942976	1.17826358336581e-06	5.92875754486617	Underexpression	****	1.5e-13	12.8239087409443	Gene expression	Stemness	0.00069	Risky	0.000596	Risky	0.257	NS	0.000305	Risky
(`CTB-193M12.5` + SNHG6)	BLCA	0.189866219902834	0.00130343639153252	2.88491015780633	Unchanged	ns	0.19	0.721246399047171	Gene expression	Stemness	0.24	NS	0.455	NS	0.658	NS	0.684	NS
(`CTB-193M12.5` + SNHG6)	THYM	0.61118741473766	5.99377984095398e-19	18.2222992132781	Overexpression	****	4.6e-45	44.3372421683184	Gene expression	Stemness	0.0186	Protective	0.761	NS			0.642	NS
(`CYP3A7-CYP3A51P` + CYP7B1)	LIHC	-0.234003036739114	6.42404978533943e-08	7.19219110200484	Overexpression	****	6.9e-06	5.16115090926274	Gene expression	Stemness	0.626	NS	0.61	NS	0.151	NS	0.369	NS
(`CYP3A7-CYP3A51P` + RETSAT)	LIHC	-0.210561186378615	0.000397496478110557	3.40066671491676	Overexpression	****	7.1e-06	5.14874165128092	Gene expression	Stemness	0.383	NS	0.615	NS	0.0812	NS	0.146	NS
(`DDX11-AS1` + `ELFN1-AS1` + `FAM83C-AS1` + `FAM83H-AS1` + LINC00511 + LINC01296 + PRAC2 + SNHG15 + SNHG16 + SNHG17)	UCEC	0.6040053295187	1.45622055745823e-11	10.8367728423081	Overexpression	****	2.3e-42	41.6382721639824	Gene expression	Stemness	0.176	NS	0.9	NS	0.718	NS	0.535	NS
(`DDX11-AS1` + `ELFN1-AS1` + `FAM83H-AS1` + `FEZF1-AS1` + `FOXP4-AS1` + `HOXA-AS3` + `MYLK-AS1` + `OIP5-AS1` + RPL13AP20 + SNHG1 + SNHG16 + SNHG17 + SNHG20 + `SOX2-OT`)	HNSC	0.386208497039292	8.01142540982674e-08	7.09629020644413	Overexpression	****	1.1e-15	14.9586073148418	Gene expression	Stemness	0.689	NS	0.501	NS	0.58	NS	0.841	NS
(`DDX11-AS1` + `FOXP4-AS1` + `MYLK-AS1` + SNHG1 + SNHG17)	BLCA	0.269195305043114	0.0141575610560712	1.84901155675369	Overexpression	****	3e-11	10.5228787452803	Gene expression	Microsatellite instability	0.817	NS	0.993	NS	0.936	NS	0.838	NS
(`DDX11-AS1` + `HOXA11-AS`)	ACC	0.442738368830466	0.00148969905049669	2.82690145904399	Overexpression	****	6.3e-09	8.20065945054642	Gene expression	Stemness	3.76e-06	Risky	5.26e-06	Risky	0.0438	Risky	1.34e-05	Risky
(`DDX11-AS1` + `MCM3AP-AS1` + SNHG1)	HNSC	0.354899560353978	3.82433587300332e-10	9.41744397272796	Overexpression	****	1.7e-17	16.7695510786217	Gene expression	Stemness	0.579	NS	0.584	NS	0.79	NS	0.725	NS
(`DDX11-AS1` + `OIP5-AS1`)	LAML	0.288697537484963	1.0556786507687e-38	37.9764682611932	Overexpression	****	1.4e-08	7.85387196432176	Gene expression	Stemness	0.482	NS						
(`DDX11-AS1` + HULC + `LL22NC03-N64E9.1` + SNHG16 + SNHG6)	SKCM	0.335760909558355	1.50652834243072e-06	5.8220226934991	Overexpression	****	5.9e-115	114.229147988358	Gene expression	Stemness	0.314	NS	0.464	NS			0.141	NS
(`DDX11-AS1` + LINC00628 + MIR210HG)	UCEC	0.508719514429566	4.98076295088078e-19	18.3027041271241	Overexpression	****	1.1e-27	26.9586073148418	Gene expression	Stemness	0.342	NS	0.871	NS	0.677	NS	0.444	NS
(`DDX11-AS1` + LINC00628)	LGG	0.322941198932803	4.10000510123191e-06	5.38721560293014	Overexpression	****	4.7e-68	67.3279021420643	Gene expression	Stemness	0.306	NS	0.273	NS	0.737	NS	0.896	NS
(`DDX11-AS1` + LINC00628)	READ	0.477741066047624	0.00156767077636048	2.80474513745667	Overexpression	****	3.1e-39	38.5086383061657	Gene expression	Stemness	0.364	NS	0.13	NS	0.667	NS	0.706	NS
(`DDX11-AS1` + LINC00628)	SKCM	0.22552158262321	0.0169916371717722	1.76976477413791	Overexpression	****	2.7e-60	59.568636235841	Gene expression	Stemness	0.284	NS	0.283	NS			0.936	NS
(`DDX11-AS1` + LINC00665)	OV	0.25505922335938	2.87200467676124e-32	31.5418148572257	Overexpression	****	1.1e-31	30.9586073148418	Gene expression	Stemness	0.000351	Protective	5.16e-05	Protective	0.564	NS	0.000568	Protective
(`DDX11-AS1` + MIR210HG + SNHG1)	BLCA	0.453005229841163	2.78629315128394e-21	20.5549731925469	Overexpression	****	8.1e-07	6.09151498112135	Gene expression	Stemness	0.956	NS	0.915	NS	0.81	NS	0.959	NS
(`DDX11-AS1` + SNHG1)	BLCA	0.227565228103691	0.0265257632881465	1.57633211027071	Overexpression	****	3.2e-09	8.49485002168009	Gene expression	Microsatellite instability	0.9	NS	0.795	NS	0.831	NS	0.959	NS
(`ELFN1-AS1` + `IDH1-AS1`)	UCEC	0.469754508796031	0.0451756242553179	1.34509583746616	Overexpression	****	5.1e-32	31.2924298239021	Gene expression	Stemness	0.67	NS	0.667	NS	0.651	NS	0.736	NS
(`ELFN1-AS1` + LINC01270 + UCA1)	KICH	-0.653524090079139	1.55587112268185e-13	12.8080263797282	Underexpression	****	7.5e-10	9.1249387366083	Gene expression	Stemness	0.565	NS	0.423	NS	0.0541	NS	0.82	NS
(`ELFN1-AS1` + LINC01270)	BRCA	0.214482768165196	2.71589955170103e-12	11.5660862965965	Overexpression	****	1.1e-19	18.9586073148418	Gene expression	Stemness	0.502	NS	0.154	NS	0.479	NS	0.788	NS
(`ELFN1-AS1` + LINC01270)	LUAD	0.363889647532566	5.23065751038846e-05	4.281443715495	Overexpression	****	1.7e-42	41.7695510786217	Gene expression	Stemness	0.695	NS	0.304	NS	0.489	NS	0.733	NS
(`ELFN1-AS1` + UCA1)	STAD	0.371684296547031	1.96916461623973e-08	7.70571797663171	Overexpression	****	3.4e-74	73.4685210829577	Gene expression	Stemness	0.828	NS	0.577	NS	0.241	NS	0.369	NS
(`FAM83C-AS1` + GAS5 + SNHG12 + SNHG20 + `ZNF674-AS1`)	STAD	0.355910327026546	0.0392945552387413	1.40566762248939	Unchanged	ns	0.14	0.853871964321762	Gene expression	Stemness	0.991	NS	0.261	NS	0.642	NS	0.396	NS
(`FAM83C-AS1` + SNHG22 + `TSPEAR-AS2`)	LIHC	0.318134740724878	0.00986414615604852	2.00594050146756	Unchanged	ns	0.73	0.136677139879544	Gene expression	Stemness	0.666	NS	0.479	NS	0.813	NS	0.701	NS
(`FAM83H-AS1` + `FEZF1-AS1`)	CESC	0.284600682946561	7.9089299843079e-12	11.1018822691375	Overexpression	****	1.8e-08	7.74472749489669	Gene expression	Stemness	0.678	NS	0.354	NS	0.119	NS	0.0743	NS
(`FEZF1-AS1` + `HNF1A-AS1` + HOTTIP + `HOXA11-AS` + LINC00467 + LINC01419)	LIHC	0.398831386753379	1.02999481646447e-05	4.98716496091283	Overexpression	****	1.2e-59	58.9208187539524	Gene expression	Stemness	0.0443	Risky	0.165	NS	0.101	NS	0.136	NS
(`FOXD2-AS1` + HAGLR + LINC00662)	SKCM	0.507233455798099	0.0114462596574233	1.94133640638263	Overexpression	****	1e-157	157	Gene expression	Microsatellite instability	0.996	NS	0.571	NS			0.383	NS
(`FOXP4-AS1` + HOTTIP)	ESCA	0.440962952850565	8.58499148722953e-07	6.06626013114384	Overexpression	****	4.2e-90	89.3767507096021	Gene expression	Stemness	0.986	NS	0.74	NS	0.0113	Protective	0.501	NS
(`FOXP4-AS1` + LINC01234)	READ	0.477503181967069	2.9886649648201e-07	6.52452276749174	Overexpression	****	1.1e-44	43.9586073148418	Gene expression	Stemness	0.00757	Protective	0.224	NS	0.336	NS	0.856	NS
(`GATA6-AS1` + `HOXA11-AS`)	KIRC	-0.367182620775106	0.00011454134710162	3.94103771352791	Underexpression	****	3.2e-27	26.4948500216801	Gene expression	Stemness	1.62e-05	Risky	2.11e-06	Risky	0.656	NS	0.000126	Risky
(`GATA6-AS1` + LINC00526)	COAD	-0.47800126388059	0.0163744987786997	1.78583198483092	Unchanged	ns	0.19	0.721246399047171	Gene expression	Microsatellite instability	0.616	NS	0.847	NS	0.459	NS	0.456	NS
(`HAND2-AS1` + `HOXA11-AS` + LINC00173)	BLCA	-0.496997936470573	3.32562158581985e-26	25.4781271695904	Underexpression	****	1.1e-13	12.9586073148418	Gene expression	Stemness	0.477	NS	0.804	NS	0.908	NS	0.751	NS
(`HAND2-AS1` + `HOXB-AS3`)	LGG	-0.310037266609174	1.84299734804498e-35	34.7344752897024	Unchanged	ns	0.051	1.29242982390206	Gene expression	Stemness	4.93e-09	Risky	1.15e-09	Risky	0.963	NS	1.45e-09	Risky
(`HAND2-AS1` + `SPRY4-IT1`)	LIHC	-0.590833922589341	2.07379718237203e-31	30.6832337199256	Underexpression	****	1.3e-45	44.8860566476932	Gene expression	Stemness	0.74	NS	0.751	NS	0.614	NS	0.682	NS
(`HAND2-AS1` + LINC00113 + `SPRY4-IT1` + TINCR)	LUAD	-0.457185671401832	4.47894348876334e-29	28.3488244170537	Underexpression	****	1.7e-73	72.7695510786217	Gene expression	Stemness	0.456	NS	0.795	NS	0.295	NS	0.736	NS
(`HAS2-AS1` + `HOXA-AS2` + KCNQ1OT1)	BLCA	-0.293535570975797	1.41184189923982e-08	7.85021393368935	Unchanged	ns	0.18	0.744727494896694	Gene expression	Stemness	0.921	NS	0.206	NS	0.476	NS	0.215	NS
(`HAS2-AS1` + `ROR1-AS1`)	ESCA	-0.520516096878127	2.74654216508539e-07	6.56121372927566	Overexpression	****	2.4e-53	52.6197887582884	Gene expression	Stemness	0.57	NS	0.445	NS	0.729	NS	0.832	NS
(`HAS2-AS1` + HOTAIRM1 + LINC01133 + `MAGI2-AS3` + PCAT18 + `ROR1-AS1` + UCA1)	LIHC	-0.518219555066773	5.02448170378522e-07	6.29890873088167	Underexpression	****	4.2e-06	5.3767507096021	Gene expression	Stemness	0.172	NS	0.335	NS	0.778	NS	0.679	NS
(`HAS2-AS1` + LINC00460 + MIR31HG + `ROR1-AS1` + `SPRY4-IT1`)	OV	-0.415686158853621	7.98723455222917e-07	6.09760356193748	Overexpression	****	1.3e-37	36.8860566476932	Gene expression	Stemness	0.849	NS	0.596	NS	0.972	NS	0.753	NS
(`HAS2-AS1` + LINC00460)	LUSC	-0.232060983454374	0.0187532741657394	1.72692289711089	Overexpression	****	7.6e-34	33.1191864077192	Gene expression	Microsatellite instability	0.107	NS	0.189	NS	0.934	NS	0.296	NS
(`HAS2-AS1` + LINC00460)	LUSC	-0.32605743270548	0.0014326970832139	2.84384562327685	Overexpression	****	7.6e-34	33.1191864077192	Gene expression	Stemness	0.107	NS	0.189	NS	0.934	NS	0.296	NS
(`HNF1A-AS1` + `HOXA11-AS` + LINC00467)	LIHC	0.314130915767624	0.000650774166754997	3.18656969522263	Overexpression	****	5.3e-40	39.2757241303992	Gene expression	Stemness	0.0946	NS	0.244	NS	0.159	NS	0.17	NS
(`HNF1A-AS1` + `HOXB-AS3` + `SPRY4-IT1`)	KIRP	-0.363882884482456	1.88700478866717e-09	8.72422699772108	Underexpression	****	1.3e-13	12.8860566476932	Gene expression	Stemness	0.455	NS	0.845	NS	0.708	NS	0.969	NS
(`HNF1A-AS1` + LINC00526)	KIRC	-0.174120096174091	0.00499609837287411	2.30136901898169	Unchanged	ns	0.2	0.698970004336019	Gene expression	Microsatellite instability	0.000138	Protective	6.46e-06	Protective	0.502	NS	0.000307	Protective
(`HNF1A-AS1` + NBAT1)	KIRC	-0.286485671979669	4.0713038082446e-06	5.39026648855129	Unchanged	ns	0.91	0.0409586076789064	Gene expression	Stemness	2.7e-05	Protective	1.21e-07	Protective	0.0947	NS	0.000103	Protective
(`HOXA-AS2` + IL7R + LINC00313 + LINC01088 + LINC01133)	PCPG	-0.47840718174312	0.0010445682936129	2.98106316069119	Underexpression	**	0.0046	2.33724216831843	Gene expression	Stemness	0.307	NS	0.456	NS	0.346	NS	0.704	NS
(`HOXA-AS2` + LINC00313)	PCPG	-0.360585323027687	3.26217999008678e-10	9.48649208052904	Underexpression	**	0.0069	2.16115090926274	Gene expression	Microsatellite instability	0.401	NS	0.261	NS	0.236	NS	0.803	NS
(`HOXA-AS3` + PRAC2)	LGG	-0.353109632129125	0.00672697144088202	2.17218041609506	Underexpression	****	7e-42	41.1549019599857	Gene expression	Stemness	9.43e-19	Risky	5.74e-18	Risky	8.77e-05	Risky	4.3e-21	Risky
(`HOXA11-AS` + IL7R + `MRPL23-AS1` + PWAR6 + `ZEB2-AS1`)	BLCA	-0.558956737416881	1.47233919743463e-34	33.8319921257295	Underexpression	****	3.8e-11	10.4202164033832	Gene expression	Stemness	0.588	NS	0.917	NS	0.385	NS	0.611	NS
(`HOXA11-AS` + NKILA)	LGG	-0.351463253060593	0.00321761742595004	2.49246559469193	Overexpression	****	1.2e-85	84.9208187539524	Gene expression	Stemness	3.17e-08	Risky	7.59e-08	Risky	0.839	NS	1.24e-07	Risky
(`HOXB-AS3` + `KIF9-AS1` + LINC00113 + `SPRY4-IT1`)	LUSC	-0.596204075012402	7.84227570761813e-06	5.10555789345734	Underexpression	****	3.4e-93	92.4685210829577	Gene expression	Stemness	0.122	NS	0.174	NS	0.883	NS	0.185	NS
(`JMJD7-PLA2G4B` + LTC4S + PLA2G4B + TBXAS1)	LAML	-0.425959421369602	1.17652122619418e-39	38.9294002330984	Overexpression	****	3.1e-34	33.5086383061657	Gene expression	Stemness	0.957	NS						
(`JMJD7-PLA2G4B` + PLA2G12A + PLD3 + PPAP2B)	THYM	-0.668027378675682	2.86666273317982e-14	13.5426233993922	Overexpression	****	1.5e-51	50.8239087409443	Gene expression	Stemness	0.634	NS	0.256	NS			0.385	NS
(`JMJD7-PLA2G4B` + PLA2G12A + PTGR1 + PTGR2)	THYM	-0.674534320158973	1.22439607028546e-16	15.9120780729461	Overexpression	****	1.3e-35	34.8860566476932	Gene expression	Stemness	0.616	NS	0.145	NS			0.468	NS
(`JMJD7-PLA2G4B` + PLA2G12A)	THYM	-0.548530570798419	0.000538450239160576	3.26885442580431	Overexpression	****	1e-16	16	Gene expression	Stemness	0.626	NS	0.371	NS			0.561	NS
(`JMJD7-PLA2G4B` + PLA2G12B + PLA2G1B + PLA2G2A + PLA2G2F + PLA2G4E)	KICH	-0.746302132448975	1.0116292212932e-05	4.99497863438585	Underexpression	****	9.9e-17	16.0043648054024	Gene expression	Stemness	0.67	NS	0.851	NS	0.57	NS	0.539	NS
(`JMJD7-PLA2G4B` + PLA2G1B + PPAP2B)	STAD	-0.311096049205603	3.96498105718425e-42	41.4017588831963	Underexpression	****	3.1e-58	57.5086383061657	Gene expression	Stemness	0.262	NS	0.0936	NS	0.209	NS	0.0797	NS
(`JMJD7-PLA2G4B` + PLA2G1B + PTGS1)	STAD	-0.383836637291087	2.19423551056618e-06	5.65871676078586	Underexpression	****	3.8e-62	61.4202164033832	Gene expression	Stemness	0.202	NS	0.0783	NS	0.374	NS	0.082	NS
(`JMJD7-PLA2G4B` + PLA2G1B)	STAD	-0.208442833508071	0.0121630709997281	1.91495675813488	Underexpression	****	3.4e-56	55.4685210829577	Gene expression	Stemness	0.429	NS	0.13	NS	0.169	NS	0.0819	NS
(`JMJD7-PLA2G4B` + PLA2G2A + PLA2G2F + PLA2G5 + PLB1)	THCA	-0.566038323578775	7.89866437758524e-10	9.10244633940372	Underexpression	****	1.4e-74	73.8538719643218	Gene expression	Stemness	0.89	NS	0.745	NS	0.331	NS	0.387	NS
(`JMJD7-PLA2G4B` + PLA2G2A + PLA2G4C + PLA2G5)	UCEC	-0.551608330353117	0.00299913724956726	2.52300365916018	Underexpression	****	3e-38	37.5228787452803	Gene expression	Stemness	0.526	NS	0.322	NS	0.302	NS	0.605	NS
(`JMJD7-PLA2G4B` + PLA2G4B)	KIRP	-0.352760863258527	5.73647964624643e-05	4.24135454300811	Underexpression	**	0.0014	2.85387196432176	Gene expression	Stemness	0.899	NS	0.336	NS	0.19	NS	0.84	NS
(`JMJD7-PLA2G4B` + PLA2G4B)	LAML	-0.421040929188703	1.87886992128711e-05	4.726103286117	Overexpression	****	3.7e-28	27.431798275933	Gene expression	Stemness	0.913	NS						
(`KCNK15-AS1` + LINC00662)	HNSC	-0.26557484712906	0.00426030526280265	2.37055928136654	Unchanged	ns	0.52	0.283996656365201	Gene expression	Stemness	0.395	NS	0.728	NS	0.733	NS	0.396	NS
(`KIF9-AS1` + LINC00173 + `MAPT-AS1`)	STAD	-0.274701013150011	1.85400192818845e-07	6.73188981851883	Underexpression	****	6.8e-08	7.16749108729376	Gene expression	Stemness	0.889	NS	0.674	NS	0.0466	Risky	0.244	NS
(`KIF9-AS1` + XIST)	BRCA	-0.338942130329966	1.0051390026391e-31	30.9977738746567	Overexpression	*	0.04	1.39794000867204	Gene expression	Stemness	0.957	NS	0.721	NS	0.844	NS	0.593	NS
(`LINC-PINT` + `ZEB2-AS1`)	STAD	-0.213430742447363	0.00536571693939489	2.27037224163451	Underexpression	****	9.9e-18	17.0043648054024	Gene expression	Microsatellite instability	0.121	NS	0.16	NS	0.265	NS	0.321	NS
(`LOXL1-AS1` + XIST)	LUAD	-0.170151885333136	0.00137042523407014	2.86314465316826	Unchanged	ns	0.69	0.161150909262745	Gene expression	Stemness	0.715	NS	0.85	NS	0.496	NS	0.443	NS
(`MACC1-AS1` + `PTENP1-AS` + `ZEB2-AS1`)	UCEC	-0.576579227714542	2.82257121270974e-06	5.54935509213223	Underexpression	****	1.6e-34	33.7958800173441	Gene expression	Stemness	0.176	NS	0.0448	Risky	0.424	NS	0.924	NS
(`MAGI2-AS3` + PWAR6)	KIRC	-0.17686382901369	9.77591889729152e-21	20.0098424100685	Underexpression	****	1e-36	36	Gene expression	Stemness	0.00995	Protective	7.79e-06	Protective	0.746	NS	1.54e-06	Protective
(`MAPT-AS1` + `MCM3AP-AS1`)	LUSC	0.22505223831152	0.00805700304542531	2.09382647219917	Underexpression	****	1.6e-21	20.7958800173441	Gene expression	Microsatellite instability	0.158	NS	0.934	NS	0.745	NS	0.76	NS
(`MCM3AP-AS1` + SNHG1)	LUAD	0.437175132722181	1.15906436520853e-20	19.9358924461083	Underexpression	****	7.9e-42	41.1023729087096	Gene expression	Stemness	0.665	NS	0.87	NS	0.479	NS	0.93	NS
(`MCM3AP-AS1` + UCA1)	KIRP	-0.251814791798991	0.00823454508312845	2.08436038840003	Unchanged	ns	0.87	0.0604807473813815	Gene expression	Stemness	0.113	NS	0.153	NS	0.336	NS	0.745	NS
(`MRPL23-AS1` + PWAR6)	LGG	0.335166502167302	5.51401909095877e-05	4.25853173458794	Underexpression	****	8.2e-24	23.0861861476163	Gene expression	Stemness	8.7e-12	Protective	1.64e-11	Protective	0.577	NS	7.12e-09	Protective
(`MSC-AS1` + `NRSN2-AS1`)	PRAD	-0.479443432778383	7.35036405869745e-05	4.13369115006304	Underexpression	****	3e-25	24.5228787452803	Gene expression	Stemness	0.259	NS	0.463	NS	0.732	NS	0.948	NS
(`MSC-AS1` + SNHG16)	KICH	-0.685242452478166	5.44649071453673e-12	11.2638832324388	Underexpression	****	7.2e-10	9.14266750356873	Gene expression	Stemness	0.0521	NS	0.0128	Risky	0.159	NS	0.00752	Risky
(`NME1-NME2` + NUDT5)	PRAD	0.482345774568572	3.88530842194559e-13	12.4105745005098	Overexpression	****	1.7e-32	31.7695510786217	Gene expression	Stemness	0.426	NS	0.135	NS	0.0819	NS	0.092	NS
(`NME1-NME2` + PDE7A)	BRCA	0.417769945907794	9.76099666674006e-50	49.0105058355335	Overexpression	****	5.6e-20	19.2518119729938	Gene expression	Stemness	0.671	NS	0.64	NS	0.854	NS	0.488	NS
(`NME1-NME2` + UCK2)	PAAD	0.303206571777803	7.16223647185932e-20	19.144951344211	Overexpression	****	2.8e-52	51.5528419686578	Gene expression	Stemness	0.00955	Risky	0.0153	Risky	0.0361	Risky	0.00423	Risky
(`NPTN-IT1` + `TNK2-AS1`)	READ	-0.42176055963178	1.56637515451834e-10	9.80510421416527	Underexpression	****	1.6e-38	37.7958800173441	Gene expression	Stemness	0.0198	Protective	0.922	NS	0.751	NS	0.643	NS
(`NPTN-IT1` + PWAR5 + `SPRY4-IT1`)	LIHC	-0.294202850486665	1.93536049159304e-06	5.71323812887356	Underexpression	****	1.9e-21	20.7212463990472	Gene expression	Stemness	0.974	NS	0.957	NS	0.673	NS	0.147	NS
(`NPTN-IT1` + PWAR5)	KIRP	-0.322782171525735	8.83447173536216e-07	6.05381941438317	Underexpression	****	1.9e-07	6.72124639904717	Gene expression	Stemness	0.949	NS	0.241	NS	0.822	NS	0.258	NS
(`NPTN-IT1` + PWAR5)	PAAD	-0.41650918430644	1.44314804443731e-05	4.84068911479406	Underexpression	****	1.7e-25	24.7695510786217	Gene expression	Stemness	0.881	NS	0.933	NS	0.197	NS	0.283	NS
(`OIP5-AS1` + RPL13AP20 + SNHG1 + SNHG12 + SNHG15 + SNHG16 + `TNK2-AS1`)	TGCT	0.799047133973277	2.5217614192664e-05	4.59829600388401	Overexpression	****	4.8e-44	43.3187587626244	Gene expression	Stemness	0.968	NS	0.994	NS	0.612	NS	0.783	NS
(`OIP5-AS1` + UCA1)	PAAD	-0.52119354691839	7.3063687812791e-12	11.1362984110137	Overexpression	****	8.2e-44	43.0861861476163	Gene expression	Microsatellite instability	5.25e-06	Risky	7.28e-06	Risky	0.001	Risky	1.46e-05	Risky
(`PTENP1-AS` + `SEMA3B-AS1`)	STAD	-0.461891778678198	3.02329852585144e-07	6.51951896769849	Underexpression	****	1.3e-36	35.8860566476932	Gene expression	Stemness	0.0689	NS	0.249	NS	0.617	NS	0.278	NS
(`PTENP1-AS` + `THUMPD3-AS1`)	KIRP	-0.240319442709151	3.6125050818547e-21	20.4421915332956	Unchanged	ns	0.63	0.200659450546418	Gene expression	Stemness	0.281	NS	0.0524	NS	0.904	NS	0.355	NS
(`PTENP1-AS` + `ZEB2-AS1`)	CESC	-0.318023531722606	1.48630952154698e-07	6.82789074003562	Underexpression	****	3.7e-06	5.43179827593301	Gene expression	Stemness	0.977	NS	0.511	NS	0.338	NS	0.585	NS
(`PYCARD-AS1` + SNHG1)	TGCT	0.386578923158419	0.00290420604996258	2.53697257420225	Overexpression	****	1.1e-17	16.9586073148418	Gene expression	Stemness	0.702	NS	0.378	NS	0.483	NS	0.768	NS
(`RP11-295G20.2` + `THUMPD3-AS1`)	KICH	-0.490639478114557	2.13350310855545e-06	5.67090672002872	Underexpression	****	1.6e-12	11.7958800173441	Gene expression	Stemness	1.39e-05	Risky	2.15e-05	Risky	0.249	NS	6.05e-06	Risky
(`SOX2-OT` + XIST)	BRCA	-0.296284734711698	6.39781429409123e-24	23.1939683701009	Overexpression	**	0.0011	2.95860731484178	Gene expression	Stemness	0.998	NS	0.524	NS	0.499	NS	0.941	NS
(AACS + ACAT2 + ACSM6)	TGCT	0.431812240438208	7.25696456331926e-07	6.13924499762846	Underexpression	****	7.5e-38	37.1249387366083	Gene expression	Stemness	0.883	NS	0.811	NS	0.432	NS	0.839	NS
(AACS + ACAT2 + ALDH1B1 + DBT + EHHADH + HIBADH + HIBCH + HMGCS1 + HSD17B10 + OXCT1 + PCCB)	LUSC	0.497184923979458	0.0027567051325347	2.55960968516796	Overexpression	****	9e-96	95.0457574905607	Gene expression	Stemness	0.737	NS	0.762	NS	0.23	NS	0.831	NS
(AACS + ACAT2 + ALDH7A1 + HSD17B10 + IL4I1 + MCCC1 + PCCB)	UCEC	0.544415758415374	0.0404257010056377	1.39334244043231	Overexpression	****	1.4e-36	35.8538719643218	Gene expression	Stemness	0.745	NS	0.606	NS	0.775	NS	0.668	NS
(AACS + ACAT2 + AUH + PCCB)	TGCT	0.523920806933414	1.488673625222e-07	6.82720050594274	Underexpression	****	2.2e-07	6.65757731917779	Gene expression	Stemness	0.573	NS	0.865	NS	0.203	NS	0.484	NS
(AACS + ACAT2 + EHHADH + GAD1 + HMGCS1 + L2HGDH + OXCT1)	LUSC	0.47459836745619	0.00298218205684526	2.52546584717752	Overexpression	****	5.2e-102	101.283996656365	Gene expression	Stemness	0.238	NS	0.282	NS	0.186	NS	0.95	NS
